route_id,trip_id,delay,trip_start
0221,C98377137434,-8,46800
0221,C98377137438,-2,47100
0221,C98377137466,-374,48300
0221,C98377137469,270,46200
0221,C98377137470,-9,48900
0221,C98377137481,119,47100
0221,C98377137482,-3,49200
0221,C98377137489,459,47400
0221,C98377137490,66,50100
0221,C98377137497,174,48000
0221,C98377137498,8,50400
0221,C98377137881,243,49200
0221,C98377137886,-32,51600
0221,C98377137889,64,49500
0221,C98377137890,140,52200
0221,C98377138270,4,50940
0221,C98377138271,46,53400
0221,C98377138274,23,51240
0221,C98377138275,-1,53640
0221,C98377138286,17,51480
0221,C98377138491,-14,54000
0221,C98377138507,-9,54240
0221,C98377138510,-9,51960
0221,C98377138511,-10,54480
0221,C98377138566,-72,53160
0221,C98377138567,5,55560
0221,C98377138570,536,53400
0221,C98377138571,68,56220
0221,C98377138578,527,53820
0221,C98377140562,233,54240
0221,C98377140563,11,56400
0221,C98377140599,202,57120
0221,C98377140610,294,54900
0221,C98377140611,7,57780
0221,C98377140614,174,55140
0221,C98377140622,233,55560
0221,C98377140623,7,57960
0221,C98377140630,185,56040
0221,C98377140631,15,58740
0221,C98377140638,246,56460
0221,C98377140658,555,57360
0221,C98377140659,362,59580
0221,C98377140666,620,57780
0221,C98377140667,145,59820
0221,C98377140675,31,60000
0221,C98377140715,-7,56880
0221,C98377140726,617,58380
0221,C98377140730,440,58620
0221,C98377140734,383,58800
0221,C98377140742,809,59160
0221,C98377141433,127,58200
0221,C98377145950,15,52440
0221,C98377145951,-4,55080
0221,C98377146632,219,48300
0221,C98377146633,121,50700
0221,C98377147983,613,56700
0221,C98377147984,562,58980
0221,C98377147987,378,56940
0221,C98377147988,393,59220
0250,C98977128,115,46440
0250,C98977135,-4,47160
0250,C98977137,32,47760
0250,C98977139,102,48360
0250,C98977141,60,48960
0250,C98977156,60,47040
0250,C98977157,96,47640
0250,C98977158,51,48840
0250,C98977159,113,49440
0250,C98977160,367,50040
0250,C98977161,18,50640
0250,C98977162,-1,46560
0250,C98977163,216,48240
0250,C98977164,1,49560
0250,C98977165,265,51180
0250,C98977168,-18,50040
0250,C98977169,-65,51720
0250,C98977170,-14,50580
0250,C98977171,-7,52260
0250,C98977174,-44,51120
0250,C98977175,40,52800
0250,C98977176,44,51660
0250,C98977177,-7,53340
0250,C98977180,129,52140
0250,C98977181,226,53880
0250,C98977182,136,52680
0250,C98977183,239,54360
0250,C98977190,-13,53160
0250,C98977191,-4,54840
0250,C98977192,-17,53640
0250,C98977193,6,55380
0250,C98977194,-77,54180
0250,C98977195,-3,55980
0250,C98977196,65,54720
0250,C98977197,-10,56520
0250,C98977198,-2,55260
0250,C98977199,16,57060
0250,C98977200,355,55740
0250,C98977201,499,57540
0250,C98977202,130,56280
0250,C98977203,1,58080
0250,C98977204,14,56760
0250,C98977205,30,58560
0250,C98977212,5,57240
0250,C98977214,197,57780
0250,C98977216,77,58320
0250,C98977218,67,58860
0250,C98977220,77,59340
0250,C98977222,144,59880
0250,C98977245,205,59040
0250,C98977246,86,59580
0260,D03273674,61,46800
0260,D03273676,17,47700
0260,D03273677,120,47100
0260,D03273678,-20,48600
0260,D03273679,34,48000
0260,D03273680,62,49500
0260,D03273681,-155,48900
0260,D03273682,-1,50400
0260,D03273683,-8,49800
0260,D03273684,-103,51300
0260,D03273685,65,50700
0260,D03273686,64,52200
0260,D03273687,16,51600
0260,D03273688,-23,53100
0260,D03273689,137,52500
0260,D03273690,-10,54000
0260,D03273691,-36,53400
0260,D03273692,0,54900
0260,D03273693,240,54300
0260,D03273694,11,55800
0260,D03273697,66,55200
0260,D03273698,124,56640
0260,D03273700,13,57420
0260,D03273702,616,58080
0260,D03273703,60,57000
0260,D03273704,-349,58800
0260,D03273706,23,59520
0260,D03273707,22,58440
0260,D03273708,20,60240
0260,D03273709,205,59160
0260,D03273711,214,59880
0270,C878533637,183,47220
0270,C878533639,66,47820
0270,C878533640,117,47820
0270,C878533641,148,48420
0270,C878533642,224,48420
0270,C878533643,197,49020
0270,C878533644,132,49020
0270,C878533645,50,49620
0270,C878533646,100,49620
0270,C878533647,63,50220
0270,C878533648,63,50220
0270,C878533649,-6,50820
0270,C878533650,183,50820
0270,C878533651,200,51420
0270,C878533652,313,51420
0270,C878533653,325,52020
0270,C878533654,21,52020
0270,C878533655,12,52620
0270,C878533656,43,52620
0270,C878533657,-8,53220
0270,C878533658,203,53220
0270,C878533659,214,53820
0270,C878533660,95,53820
0270,C878533661,-17,54420
0270,C878533662,155,54420
0270,C878533663,170,55020
0270,C878533668,58,55620
0270,C878533669,55,56220
0270,C878533670,60,56100
0270,C878533671,124,56700
0270,C878533672,366,56520
0270,C878533673,483,57120
0270,C878533675,-348,57600
0270,C878533676,-63,57420
0270,C878533677,-41,58020
0270,C878533680,371,58320
0270,C878533681,496,58920
0270,C878533684,320,59220
0270,C878533685,386,59820
0270,C878533688,443,60120
0290,D03187134,336,45660
0290,D03187138,184,46380
0290,D03187152,340,47100
0290,D03187154,-8,47820
0290,D03187155,93,45960
0290,D03187156,175,48540
0290,D03187161,124,46860
0290,D03187162,243,49740
0290,D03187163,-25,47580
0290,D03187164,59,50340
0290,D03187245,-27,48300
0290,D03187246,-43,51060
0290,D03187247,-4,49020
0290,D03187248,190,51780
0290,D03187255,316,49740
0290,D03187256,228,52380
0290,D03187257,128,50460
0290,D03187258,48,52980
0290,D03187259,137,50940
0290,D03187260,102,53580
0290,D03187262,65,54180
0290,D03187263,118,51360
0290,D03187264,485,54780
0290,D03187265,197,51840
0290,D03187266,307,55380
0290,D03187267,29,52440
0290,D03187269,46,53040
0290,D03187270,550,56580
0290,D03187271,226,53640
0290,D03187273,239,54240
0290,D03187276,449,57720
0290,D03187277,595,54840
0290,D03187278,572,58320
0290,D03187279,424,55440
0290,D03187280,570,58920
0290,D03187281,366,56040
0290,D03187283,423,56640
0290,D03187285,552,57240
0290,D03187287,562,57840
0290,D03187289,725,58440
0290,D03187291,443,59040
0310,D017911362,179,46200
0310,D017911365,5,47100
0310,D017911367,-6,46860
0310,D017911368,-6,48000
0310,D017911370,0,47760
0310,D017911371,55,48900
0310,D017911373,23,48600
0310,D017911374,-4,49740
0310,D017911376,6,50040
0310,D017911377,12,51180
0310,D017911391,12,50760
0310,D017911392,12,51960
0310,D017911394,142,51480
0310,D017911395,11,52680
0310,D017911397,15,52200
0310,D017911398,-8,53400
0310,D017911400,142,52920
0310,D017911401,-3,54120
0310,D017911403,110,53640
0310,D017911404,-11,54840
0310,D017911406,-29,54360
0310,D017911407,4,55680
0310,D017911409,50,55080
0310,D017911410,11,56400
0310,D017911412,190,55800
0310,D017911413,200,57180
0310,D017911415,130,57240
0310,D017911424,21,57960
0310,D017911425,25,59340
0310,D017911433,147,58560
0310,D017911434,15,59940
0310,D017911436,2,59760
0310,D017911439,95,60360
0310,D017911532,210,59160
0310,D017911721,147,58620
0310,D017912135,105,49320
0310,D017912136,15,50460
0310,D017912138,1,56520
0310,D017912139,9,57900
0320,D03155413,654,45600
0320,D03155415,53,46200
0320,D03155419,305,46800
0320,D03155423,220,47400
0320,D03155424,298,45840
0320,D03155425,12,48000
0320,D03155427,-93,48600
0320,D03155428,-61,47040
0320,D03155429,169,49200
0320,D03155430,-12,47640
0320,D03155431,-7,49800
0320,D03155432,112,48240
0320,D03155433,80,50400
0320,D03155434,-19,48840
0320,D03155435,191,51600
0320,D03155436,6,49440
0320,D03155437,22,52080
0320,D03155441,-34,51000
0320,D03155442,10,50040
0320,D03155443,-31,52560
0320,D03155446,16,50640
0320,D03155447,-26,52980
0320,D03155450,-4,51180
0320,D03155451,-124,53460
0320,D03155452,11,51660
0320,D03155453,-5,53880
0320,D03155454,-6,52080
0320,D03155455,-3,54360
0320,D03155686,106,52560
0320,D03155687,-4,54780
0320,D03155688,-20,52980
0320,D03155689,128,55260
0320,D03155690,-12,53460
0320,D03155691,125,55680
0320,D03155692,-9,53880
0320,D03155693,126,56160
0320,D03155694,50,54360
0320,D03155695,77,56580
0320,D03155696,-16,54780
0320,D03155697,260,57060
0320,D03155698,121,55200
0320,D03155699,17,57480
0320,D03155726,368,55620
0320,D03155727,18,57900
0320,D03155728,-2,56040
0320,D03155729,15,58380
0320,D03155732,78,56520
0320,D03155733,32,58860
0320,D03155734,-4,56940
0320,D03155735,204,59280
0320,D03155736,321,57420
0320,D03155740,676,57840
0320,D03155756,250,58320
0320,D03155758,89,58740
0320,D03155760,29,59220
0330,D011982579,402,45180
0330,D011982587,176,46980
0330,D011982591,106,47880
0330,D011982595,244,48780
0330,D011982599,309,49680
0330,D011982603,206,50460
0330,D011982607,136,51360
0330,D011982611,168,52200
0330,D011982615,38,53100
0330,D011982619,67,54000
0330,D011982623,-24,54840
0330,D011983264,71,55740
0330,D011983752,296,56640
0330,D011985571,139,57540
0330,D011987941,503,44940
0330,D011987942,-6,45840
0330,D011987944,162,46740
0330,D011987945,105,47640
0330,D011987946,543,48540
0330,D011987947,16,49440
0330,D011987948,205,50340
0330,D011987949,9,51240
0330,D011987950,42,52140
0330,D011987951,230,53040
0330,D011988169,39,53940
0330,D011988171,123,54960
0330,D011988172,-3,55860
0330,D011988173,-44,56760
0330,D011988174,201,57660
0330,D011988175,267,58560
0330,D011988223,113,56280
0330,D011988227,119,57300
0330,D011988231,197,58200
0330,D011988235,205,59100
0330,D011988239,145,60000
0340,D038321000,3,51540
0340,D038321007,73,50340
0340,D038321010,278,52440
0340,D038321017,176,51240
0340,D038321020,55,53400
0340,D038321027,84,52140
0340,D038321030,118,54300
0340,D038321037,-14,53040
0340,D038321040,429,55200
0340,D038321047,57,53940
0340,D038321050,143,56760
0340,D038321087,174,54840
0340,D038321090,258,57480
0340,D038321097,123,55680
0340,D038321107,491,56400
0340,D038321117,201,57120
0340,D038321127,74,57840
0340,D038321137,-41,58560
0340,D038321587,9,59280
0340,D038322113,451,58140
0340,D038327313,67,56100
0340,D03832940,54,46140
0340,D03832950,102,47040
0340,D03832960,-19,47940
0340,D03832967,65,46740
0340,D03832970,110,48840
0340,D03832977,41,47640
0340,D03832980,6,49740
0340,D03832987,42,48540
0340,D03832990,19,50640
0340,D03832997,-3,49440
0350,D00659288,828,45300
0350,D00659303,-17,46200
0350,D00659318,233,47100
0350,D00659323,41,47940
0350,D00659341,175,45720
0350,D00659343,-5,48660
0350,D00659346,-16,46380
0350,D00659348,125,49380
0350,D00659351,16,47100
0350,D00659353,180,50100
0350,D00659381,152,47820
0350,D00659383,370,50820
0350,D00659386,122,48540
0350,D00659388,202,51540
0350,D00659391,-9,49260
0350,D00659393,236,52980
0350,D00659401,314,49980
0350,D00659411,-61,50700
0350,D00659413,56,53700
0350,D00659416,-1,51420
0350,D00659423,300,54420
0350,D00659426,11,52140
0350,D00659428,110,55140
0350,D00659431,233,52860
0350,D00659433,16,56580
0350,D00659436,118,53640
0350,D00659446,45,54300
0350,D00659448,431,57240
0350,D00659451,184,54960
0350,D00659453,683,57900
0350,D00659456,247,55620
0350,D00659458,873,58500
0350,D00659461,12,56220
0350,D00659468,330,59100
0350,D00659471,321,56820
0350,D00659476,193,57420
0350,D00659481,149,58020
0350,D00659496,87,59220
0350,D00659903,496,55860
0350,D00659916,684,58620
0350,D00659923,228,52260
0360,D006682033,169,44880
0360,D006682039,-25,45780
0360,D006682045,175,46680
0360,D006682051,62,47580
0360,D006682057,63,48300
0360,D006682103,243,44820
0360,D006682105,203,49020
0360,D006682109,-8,45540
0360,D006682111,138,49740
0360,D006682115,-17,46260
0360,D006682117,248,50460
0360,D006682121,52,46980
0360,D006682123,40,51180
0360,D006682127,61,47700
0360,D006682129,176,51900
0360,D006682133,13,48420
0360,D006682135,170,52620
0360,D006682139,192,49860
0360,D006682141,294,54060
0360,D006682157,23,50580
0360,D006682159,239,54780
0360,D006682163,341,52020
0360,D006682165,188,56220
0360,D006682169,124,52740
0360,D006682171,146,56940
0360,D006682175,65,53400
0360,D006682177,509,57600
0360,D006682193,258,54600
0360,D006682517,151,57000
0360,D006682691,266,49140
0360,D006682693,126,53340
0360,D006682769,120,54000
0360,D006682913,274,57600
0360,D006682985,4,56400
0360,D006683177,260,55200
0360,D006683183,183,55800
0360,D006684467,-12,51300
0360,D006684469,382,55500
0360,D006687027,349,43980
0380,C9669917560,40,48000
0380,C9669917563,681,49980
0380,C9669917791,22,46380
0380,C9669918079,732,57300
0380,C9669918544,-106,51600
0380,C9669918547,667,53640
0381,C9669917596,-76,48900
0381,C9669917896,13,50700
0381,C9669917897,168,52740
0381,C9669917920,88,52500
0381,C9669918064,57,54300
0381,C9669918065,594,56400
0381,C9669918124,244,57900
0381,C9669918125,-162,60060
0381,C9669918184,24,59700
0381,C9669918784,4,56100
0390,D03445617,364,46800
0390,D03445619,241,47280
0390,D03445620,-85,48000
0390,D03445622,230,48480
0390,D03445623,103,49200
0390,D03445625,115,49680
0390,D03445626,-9,50400
0390,D03445628,75,50880
0390,D03445629,8,51660
0390,D03445631,76,52080
0390,D03445632,21,52860
0390,D03445634,23,53280
0390,D03445635,-13,54060
0390,D03445637,46,54480
0390,D03445638,-6,55320
0390,D03445640,179,55680
0390,D03445641,188,56520
0390,D03445643,68,56880
0390,D03445644,72,57720
0390,D03445646,378,58080
0390,D03445647,377,58920
0390,D03445649,566,59280
0390,D03445652,140,60480
0400,C9849731507,590,46200
0400,C9849731548,-54,47520
0400,C9849731549,6,49920
0400,C9849731556,-24,50100
0400,C9849731570,-79,48300
0400,C9849731583,99,48720
0400,C9849731779,-419,51780
0400,C9849731780,47,53760
0400,C9849732512,236,53580
0400,C9849732513,240,55440
0400,C9849732603,112,55380
0400,C9849732604,192,57300
0400,C9849732736,87,59040
0400,C9849733583,-13,49920
0400,C9849733591,263,51960
0402,C9849731528,-64,47700
0402,C9849731534,56,46920
0402,C9849731535,-7,49320
0402,C9849731555,40,48120
0402,C9849731584,3,50280
0402,C9849731597,231,49320
0402,C9849731703,-106,52440
0402,C9849731772,446,51360
0402,C9849731773,164,53280
0402,C9849731786,-8,52260
0402,C9849731787,-22,54180
0402,C9849732505,164,53100
0402,C9849732506,178,54960
0402,C9849732555,5,55860
0402,C9849732575,56,54060
0402,C9849732611,58,57660
0402,C9849732617,56,55860
0402,C9849732653,197,58560
0402,C9849732659,734,56700
0402,C9849732674,0,59460
0402,C9849732708,200,57660
